feedback_id,created_at,citizen_group_id,lang,dialect_region,topic,sentiment,channel,city,text,split,synthetic
FB-002904,2025-12-29T21:00,CG-02903,en,NA,parks,neutral,chat,Riyadh,The path at Jeddah is not wheelchair accessible,train,True
FB-002905,2025-12-30T00:00,CG-02904,en,NA,roads,positive,web,Al Olaya,There is a pothole near Riyadh for 7 days,train,True
FB-002906,2025-12-30T03:00,CG-02905,ar,Gulf,lighting,negative,mobile,حي النرجس,الشارع مظلم قرب شارع التحلية ونحتاج إصلاح الإنارة,train,True
FB-002907,2025-12-30T06:00,CG-02906,ar,MSA,waste,negative,call_centre,حي الياسمين,نحتاج حاوية إضافية في حي النرجس,train,True
FB-002908,2025-12-30T09:00,CG-02907,ar,MSA,water,negative,chat,طريق الملك فهد,يوجد تسرب ميأه في الدمام والبلاغ رقم BYN-2026-002907,validation,True
FB-002909,2025-12-30T12:00,CG-02908,en,NA,billing,neutral,web,Tahlia Street,I paid the bill but it still shows as unpaid,validation,True
FB-002910,2025-12-30T15:00,CG-02909,en,NA,digital_services,positive,mobile,Tahlia Street,An error appears when I upload a document in Facilities Portal,test,True
FB-002911,2025-12-30T18:00,CG-02910,ar,Gulf,licensing,negative,call_centre,شارع التحلية,أحتاج توضيح المستندات المطلوبة لترخيص بوابة المرافق,train,True
FB-002912,2025-12-30T21:00,CG-02911,ar,Gulf,parks,negative,chat,شارع التحلية,ألعاب الأطفال في حديقة طريق الملك فهد تحتاج صيانة <NATIONAL_ID>,train,True
FB-002913,2025-12-31T00:00,CG-02912,ar,Gulf,roads,negative,web,الدمام,الأسفلت متضرر قرب طريق الملك فهد والقيادة أصبحت خطرة 😡,train,True
FB-002914,2025-12-31T03:00,CG-02913,en,NA,lighting,neutral,mobile,Tahlia Street,The walkway lights are not working at Jeddah,train,True
FB-002915,2025-12-31T06:00,CG-02914,en,NA,waste,positive,call_centre,Al Olaya,Waste is piling up near Jeddah and causing a strong smell  ,train,True
FB-002916,2025-12-31T09:00,CG-02915,ar,Gulf,water,negative,chat,الدمام,انقطاع المياه مستمر في جدة منذ الصباح,train,True
FB-002917,2025-12-31T12:00,CG-02916,ar,MSA,billing,negative,web,جدة,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-002916,train,True
FB-002918,2025-12-31T15:00,CG-02917,ar,MSA,digital_services,negative,mobile,شارع التحلية,تطبيق رخصتي يتوقف عند تسجيل الدخول,validation,True
FB-002919,2025-12-31T18:00,CG-02918,en,NA,licensing,neutral,call_centre,Dammam,My Water Services licence request has been under review for 21 days,validation,True
FB-002920,2025-12-31T21:00,CG-02919,en,NA,parks,positive,chat,Dammam,Irrigation is not working in Jeddah park,test,True
FB-002921,2026-01-01T00:00,CG-02920,ar,Gulf,roads,negative,web,حي الياسمين,حفرة في الطريق أمام شارع التحلية منذ 2 أيام,train,True
FB-002922,2026-01-01T03:00,CG-02921,ar,Gulf,lighting,negative,mobile,الدمام,الشارع مظلم قرب شارع التحلية ونحتاج إصلاح الإنارة,train,True
FB-002923,2026-01-01T06:00,CG-02922,ar,Gulf,waste,negative,call_centre,حي الياسمين,تراكمت النفايات قرب حي الياسمين وتسبب رائحة قوية,train,True
FB-002924,2026-01-01T09:00,CG-02923,en,NA,water,neutral,chat,Al Yasmin,Water has been unavailable in Al Narjis since this morning <PHONE>,train,True
FB-002925,2026-01-01T12:00,CG-02924,en,NA,billing,positive,web,Jeddah,Incorrect fees were charged on invoice BYN-2025-002924,train,True
FB-002926,2026-01-01T15:00,CG-02925,ar,Gulf,digital_services,negative,mobile,الرياض,ظهرت رسالة خطأ عند رفع المستند في بلدي 😡,train,True
FB-002927,2026-01-01T18:00,CG-02926,ar,MSA,licensing,negative,call_centre,حي الياسمين,لم تتغير حألة الطلب رقم BYN-2025-002926,train,True
FB-002928,2026-01-01T21:00,CG-02927,ar,MSA,parks,negative,chat,حي العليا,الممر في حديقة شارع التحلية غير مناسب للكراسي المتحركة,validation,True
FB-002929,2026-01-02T00:00,CG-02928,en,NA,roads,neutral,web,Al Narjis,The road leading to Al Yasmin needs urgent maintenance,validation,True
FB-002930,2026-01-02T03:00,CG-02929,en,NA,lighting,positive,mobile,Riyadh,The streetlight at Tahlia Street has been out for two weeks,test,True
FB-002931,2026-01-02T06:00,CG-02930,ar,Gulf,waste,negative,call_centre,حي العليا,الحاوية ممتلئة في شارع التحلية ولم تُفرغ منذ 12 أيام,train,True
FB-002932,2026-01-02T09:00,CG-02931,ar,Gulf,water,negative,chat,حي النرجس,انقطاع المياه مستمر في شارع التحلية منذ الصباح,train,True
FB-002933,2026-01-02T12:00,CG-02932,ar,Gulf,billing,negative,web,حي الياسمين,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-002932,train,True
FB-002934,2026-01-02T15:00,CG-02933,en,NA,digital_services,neutral,mobile,King Fahd Road,An error appears when I upload a document in Facilities Portal,train,True
FB-002935,2026-01-02T18:00,CG-02934,en,NA,licensing,positive,call_centre,Riyadh,My Facilities Portal licence request has been under review for 16 days,train,True
FB-002936,2026-01-02T21:00,CG-02935,ar,Gulf,parks,negative,chat,الدمام,الممر في حديقة جدة غير مناسب للكراسي المتحركة,train,True
FB-002937,2026-01-03T00:00,CG-02936,ar,MSA,roads,negative,web,الرياض,الطريق المؤدي إلى طريق الملك فهد يحتاج صيانة عاجلة,train,True
FB-002938,2026-01-03T03:00,CG-02937,ar,MSA,lighting,negative,mobile,شارع التحلية,الشارع مظلم قرب حي العليا ونحتاج إصلاح الإنارة,validation,True
FB-002939,2026-01-03T06:00,CG-02938,en,NA,waste,neutral,call_centre,Al Yasmin,Waste is piling up near Jeddah and causing a strong smell — very frustrating 😡,validation,True
FB-002940,2026-01-03T09:00,CG-02939,en,NA,water,positive,chat,Al Yasmin,Water pressure is very low in Jeddah,test,True
FB-002941,2026-01-03T12:00,CG-02940,ar,Gulf,billing,negative,web,حي النرجس,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-002940,train,True
FB-002942,2026-01-03T15:00,CG-02941,ar,Gulf,digital_services,negative,mobile,شارع التحلية,تطبيق خدمات المياه يتوقف عند تسجيل الدخول,train,True
FB-002943,2026-01-03T18:00,CG-02942,ar,Gulf,licensing,negative,call_centre,جدة,طلب ترخيص مواعيد الصيانة متوقف عند المراجعة منذ 3 أيام,train,True
FB-002944,2026-01-03T21:00,CG-02943,en,NA,parks,neutral,chat,Al Olaya,The playground equipment at Jeddah needs maintenance,train,True
FB-002945,2026-01-04T00:00,CG-02944,en,NA,roads,positive,web,Riyadh,There is a pothole near Al Yasmin for 5 days,train,True
FB-002946,2026-01-04T03:00,CG-02945,ar,Gulf,lighting,negative,mobile,حي الياسمين,عمود ألإنارة معطل في حي الياسمين منذ أسبوعين  ,train,True
FB-002947,2026-01-04T06:00,CG-02946,ar,MSA,waste,negative,call_centre,جدة,تراكمت النفايات قرب حي الياسمين وتسبب رائحة قوية,train,True
FB-002948,2026-01-04T09:00,CG-02947,ar,MSA,water,negative,chat,طريق الملك فهد,ضغط المياه منخفض جداً في حي الياسمين,validation,True
FB-002949,2026-01-04T12:00,CG-02948,en,NA,billing,neutral,web,Tahlia Street,The fees for Maintenance Appointments are unclear,validation,True
FB-002950,2026-01-04T15:00,CG-02949,en,NA,digital_services,positive,mobile,Dammam,The verification code for Water Services never reaches my phone,test,True
FB-002951,2026-01-04T18:00,CG-02950,ar,Gulf,licensing,negative,call_centre,حي العليا,طلب ترخيص خدمات المياه متوقف عند المراجعة منذ 11 أيام,train,True
FB-002952,2026-01-04T21:00,CG-02951,ar,Gulf,parks,negative,chat,حي العليا,الري متوقف في حديقة حي الياسمين 😡,train,True
FB-002953,2026-01-05T00:00,CG-02952,ar,Gulf,roads,negative,web,حي العليا,الطريق المؤدي إلى حي العليا يحتاج صيانة عاجلة <NATIONAL_ID>,train,True
FB-002954,2026-01-05T03:00,CG-02953,en,NA,lighting,neutral,mobile,Dammam,The streetlight at Dammam has been out for two weeks,train,True
FB-002955,2026-01-05T06:00,CG-02954,en,NA,waste,positive,call_centre,Dammam,We need an additional waste container at Tahlia Street,train,True
FB-002956,2026-01-05T09:00,CG-02955,ar,Gulf,water,negative,chat,الرياض,ضغط المياه منخفض جداً في جدة,train,True
FB-002957,2026-01-05T12:00,CG-02956,ar,MSA,billing,negative,web,شارع التحلية,دفعت الفاتورة لكن الحالة ما زالت غير مسددة,train,True
FB-002958,2026-01-05T15:00,CG-02957,ar,MSA,digital_services,negative,mobile,حي الياسمين,لا يصل رمز التحقق إلى هاتفي لخدمة بلدي,validation,True
FB-002959,2026-01-05T18:00,CG-02958,en,NA,licensing,neutral,call_centre,Al Olaya,Request BYN-2025-002958 has not changed status,validation,True
FB-002960,2026-01-05T21:00,CG-02959,en,NA,parks,positive,chat,Al Yasmin,Irrigation is not working in Al Narjis park,test,True
FB-002961,2026-01-06T00:00,CG-02960,ar,Gulf,roads,negative,web,حي النرجس,الأسفلت متضرر قرب الرياض والقيادة أصبحت خطرة <PHONE>,train,True
FB-002962,2026-01-06T03:00,CG-02961,ar,Gulf,lighting,negative,mobile,الرياض,عمود الإنارة معطل في الدمام منذ أسبوعين,train,True
FB-002963,2026-01-06T06:00,CG-02962,ar,Gulf,waste,negative,call_centre,شارع التحلية,تراكمت النفايات قرب حي الياسمين وتسبب رائحة قوية,train,True
FB-002964,2026-01-06T09:00,CG-02963,en,NA,water,neutral,chat,Al Olaya,There is a water leak at Al Yasmin; reference BYN-2026-002963,train,True
FB-002965,2026-01-06T12:00,CG-02964,en,NA,billing,positive,web,Jeddah,I PAID THE BILL BUT IT STILL SHOWS AS UNPAID — VERY FRUSTRATING 😡,train,True
FB-002966,2026-01-06T15:00,CG-02965,ar,Gulf,digital_services,negative,mobile,شارع التحلية,لا يصل رمز التحقق إلى هاتفي لخدمة مواعيد الصيانة,train,True
FB-002967,2026-01-06T18:00,CG-02966,ar,MSA,licensing,negative,call_centre,حي النرجس,لم تتغير حالة الطلب رقم BYN-2025-002966,train,True
FB-002968,2026-01-06T21:00,CG-02967,ar,MSA,parks,negative,chat,حي النرجس,ألعاب الأطفال في حديقة شارع التحلية تحتاج صيانة,validation,True
FB-002969,2026-01-07T00:00,CG-02968,en,NA,roads,neutral,web,Jeddah,There is a pothole near Dammam for 8 days,validation,True
FB-002970,2026-01-07T03:00,CG-02969,en,NA,lighting,positive,mobile,Al Narjis,The walkway lights are not working at Dammam,test,True
FB-002971,2026-01-07T06:00,CG-02970,ar,Gulf,waste,negative,call_centre,الرياض,نحتاج حاوية إضافية في حي الياسمين,train,True
FB-002972,2026-01-07T09:00,CG-02971,ar,Gulf,water,negative,chat,حي الياسمين,ضغط المياه منخفض جداً في حي الياسمين,train,True
FB-002973,2026-01-07T12:00,CG-02972,ar,Gulf,billing,negative,web,حي العليا,الرسوم في خدمة خدمات المياه غير واضحة,train,True
FB-002974,2026-01-07T15:00,CG-02973,en,NA,digital_services,neutral,mobile,Tahlia Street,An error appears when I upload a document in My Licence,train,True
FB-002975,2026-01-07T18:00,CG-02974,en,NA,licensing,positive,call_centre,Al Yasmin,Request BYN-2025-002974 has not changed status,train,True
FB-002976,2026-01-07T21:00,CG-02975,ar,Gulf,parks,negative,chat,حي الياسمين,الممر في حديقة حي العليا غير مناسب للكراسي المتحركة,train,True
FB-002977,2026-01-08T00:00,CG-02976,ar,MSA,roads,negative,web,شارع التحلية,الطريق المؤدي إلى حي الياسمين يحتاج صيانة عاجلة  ,train,True
FB-002978,2026-01-08T03:00,CG-02977,ar,MSA,lighting,negative,mobile,حي النرجس,إنارة الممر لا تعمل عند جدة 😡,validation,True
FB-002979,2026-01-08T06:00,CG-02978,en,NA,waste,neutral,call_centre,Dammam,We need an additional waste container at Jeddah,validation,True
FB-002980,2026-01-08T09:00,CG-02979,en,NA,water,positive,chat,Dammam,There is a water leak at Jeddah; reference BYN-2026-002979,test,True
FB-002981,2026-01-08T12:00,CG-02980,ar,Gulf,billing,negative,web,حي العليا,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-002980,train,True
FB-002982,2026-01-08T15:00,CG-02981,ar,Gulf,digital_services,negative,mobile,حي الياسمين,لا يصل رمز التحقق إلى هاتفي لخدمة بوابة المرافق,train,True
FB-002983,2026-01-08T18:00,CG-02982,ar,Gulf,licensing,negative,call_centre,شارع التحلية,طلب ترخيص بلدي متوقف عند المراجعة منذ 1 أيام,train,True
FB-002984,2026-01-08T21:00,CG-02983,en,NA,parks,neutral,chat,Tahlia Street,THE PATH AT DAMMAM IS NOT WHEELCHAIR ACCESSIBLE,train,True
FB-002985,2026-01-09T00:00,CG-02984,en,NA,roads,positive,web,Riyadh,There is a pothole near Al Yasmin for 3 days,train,True
FB-002986,2026-01-09T03:00,CG-02985,ar,Gulf,lighting,negative,mobile,شارع التحلية,الشارع مظلم قرب حي العليا ونحتاج إصلاح الإنارة,train,True
FB-002987,2026-01-09T06:00,CG-02986,ar,MSA,waste,negative,call_centre,الدمام,نحتاج حاوية إضافية في الدمام,train,True
FB-002988,2026-01-09T09:00,CG-02987,ar,MSA,water,negative,chat,الدمام,لووووسمحت انقطاع المياه مستمر في حي الياسمين منذ الصباح,validation,True
FB-002989,2026-01-09T12:00,CG-02988,en,NA,billing,neutral,web,Jeddah,Incorrect fees were charged on invoice BYN-2025-002988,validation,True
FB-002990,2026-01-09T15:00,CG-02989,en,NA,digital_services,positive,mobile,King Fahd Road,The Facilities Portal app crashes during sign-in,test,True
FB-002991,2026-01-09T18:00,CG-02990,ar,Gulf,licensing,negative,call_centre,حي الياسمين,لم تتغير حالة الطلب رقم BYN-2025-002990 😡,train,True
FB-002992,2026-01-09T21:00,CG-02991,ar,Gulf,parks,negative,chat,الرياض,الممر في حديقة جدة غير مناسب للكراسي المتحركة,train,True
FB-002993,2026-01-10T00:00,CG-02992,ar,Gulf,roads,negative,web,شارع التحلية,حفرة في الطريق أمام حي الياسمين منذ 11 أيام,train,True
FB-002994,2026-01-10T03:00,CG-02993,en,NA,lighting,neutral,mobile,Riyadh,The walkway lights are not working at Al Olaya <NATIONAL_ID>,train,True
FB-002995,2026-01-10T06:00,CG-02994,en,NA,waste,positive,call_centre,Al Olaya,We need an additional waste container at Al Olaya,train,True
FB-002996,2026-01-10T09:00,CG-02995,ar,Gulf,water,negative,chat,الرياض,ضغط المياه منخفض جداً في شارع التحلية,train,True
FB-002997,2026-01-10T12:00,CG-02996,ar,MSA,billing,negative,web,الدمام,الرسوم في خدمة خدمات المياه غير واضحة,train,True
FB-002998,2026-01-10T15:00,CG-02997,ar,MSA,digital_services,negative,mobile,حي الياسمين,تطبيق مواعيد الصيانة يتوقف عند تسجيل الدخول <PHONE>,validation,True
